200408 190408.410|CONFIG|Thread-2|setFileHandlers|Now logging to C:\Users\Do Hung Anh\Desktop\CacMonHoc\CauTrucDuLieuVaGiaiThuat\Contest\pc2Client\bin\logs directory.
200408 190545.968|INFO|Thread-17|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 252 JUDGED 109 min 6587077ms from TEAM1 @ site 1 id Run-7541499931667285157 problem BAI_5--1255579197711657360 lang C/C++-5815564170056165151; runFiles=null
200408 190545.968|INFO|Thread-17|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200408 190545.969|INFO|Thread-17|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #2025 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190553.412|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for BAI 6 C/C++ file: C:\Users\Do Hung Anh\Desktop\CacMonHoc\CauTrucDuLieuVaGiaiThuat\Contest\Contest1\6.cpp
200408 190553.432|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #7 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 190553.433|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #7 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 190553.567|INFO|Thread-19|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #2033 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190553.569|INFO|Thread-19|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2033, o#2033 ) recieveObject
200408 190553.570|INFO|Thread-19|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190553.571|INFO|Thread-19|dumpPacket|    To: TEAM1 @ site 1
200408 190553.573|INFO|Thread-19|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 255 QUEUED_FOR_COMPUTER_JUDGEMENT 109 min 6598577ms from TEAM1 @ site 1 id Run--4775836532918687114 problem BAI_6--7086736474475077399 lang C/C++-5815564170056165151
200408 190553.574|INFO|Thread-19|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #2033 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190553.575|INFO|Thread-19|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2033, o#2033 ) handlePacket
200408 190553.576|INFO|Thread-19|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190553.576|INFO|Thread-19|dumpPacket|    To: TEAM1 @ site 1
200408 190553.577|INFO|Thread-19|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 255 QUEUED_FOR_COMPUTER_JUDGEMENT 109 min 6598577ms from TEAM1 @ site 1 id Run--4775836532918687114 problem BAI_6--7086736474475077399 lang C/C++-5815564170056165151
200408 190554.461|INFO|Thread-19|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #2033 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190555.931|INFO|Thread-20|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #2039 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190555.933|INFO|Thread-20|dumpPacket|Packet RUN_JUDGEMENT (Seq #2039, o#2039 ) recieveObject
200408 190555.937|INFO|Thread-20|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190555.938|INFO|Thread-20|dumpPacket|    To: TEAM1 @ site 1
200408 190555.939|INFO|Thread-20|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE2 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord--4192053146210071539
200408 190555.940|INFO|Thread-20|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 255 JUDGED 109 min 6598577ms from TEAM1 @ site 1 id Run--4775836532918687114 problem BAI_6--7086736474475077399 lang C/C++-5815564170056165151
200408 190555.941|INFO|Thread-20|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 190555.942|INFO|Thread-20|info|handlePacket start Packet[RUN_JUDGEMENT] #2039 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190555.942|INFO|Thread-20|dumpPacket|Packet RUN_JUDGEMENT (Seq #2039, o#2039 ) handlePacket
200408 190555.945|INFO|Thread-20|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190555.946|INFO|Thread-20|dumpPacket|    To: TEAM1 @ site 1
200408 190555.947|INFO|Thread-20|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE2 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord--4192053146210071539
200408 190555.948|INFO|Thread-20|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 255 JUDGED 109 min 6598577ms from TEAM1 @ site 1 id Run--4775836532918687114 problem BAI_6--7086736474475077399 lang C/C++-5815564170056165151
200408 190555.948|INFO|Thread-20|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 190557.314|INFO|Thread-20|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 255 JUDGED 109 min 6598577ms from TEAM1 @ site 1 id Run--4775836532918687114 problem BAI_6--7086736474475077399 lang C/C++-5815564170056165151; runFiles=null
200408 190557.314|INFO|Thread-20|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200408 190557.315|INFO|Thread-20|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #2039 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190604.871|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for BAI 7 C/C++ file: C:\Users\Do Hung Anh\Desktop\CacMonHoc\CauTrucDuLieuVaGiaiThuat\Contest\Contest1\7.cpp
200408 190604.889|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #8 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 190604.889|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #8 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 190605.011|INFO|Thread-22|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #2047 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190605.012|INFO|Thread-22|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2047, o#2047 ) recieveObject
200408 190605.013|INFO|Thread-22|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190605.013|INFO|Thread-22|dumpPacket|    To: TEAM1 @ site 1
200408 190605.014|INFO|Thread-22|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 257 QUEUED_FOR_COMPUTER_JUDGEMENT 110 min 6610030ms from TEAM1 @ site 1 id Run--7604297429133531458 problem BAI_7-8336969022507436221 lang C/C++-5815564170056165151
200408 190605.014|INFO|Thread-22|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #2047 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190605.015|INFO|Thread-22|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2047, o#2047 ) handlePacket
200408 190605.016|INFO|Thread-22|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190605.016|INFO|Thread-22|dumpPacket|    To: TEAM1 @ site 1
200408 190605.018|INFO|Thread-22|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 257 QUEUED_FOR_COMPUTER_JUDGEMENT 110 min 6610030ms from TEAM1 @ site 1 id Run--7604297429133531458 problem BAI_7-8336969022507436221 lang C/C++-5815564170056165151
200408 190606.054|INFO|Thread-22|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #2047 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190607.356|INFO|Thread-23|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #2051 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190607.357|INFO|Thread-23|dumpPacket|Packet RUN_JUDGEMENT (Seq #2051, o#2051 ) recieveObject
200408 190607.358|INFO|Thread-23|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190607.359|INFO|Thread-23|dumpPacket|    To: TEAM1 @ site 1
200408 190607.360|INFO|Thread-23|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord--5447555236293736341
200408 190607.361|INFO|Thread-23|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 257 JUDGED 110 min 6610030ms from TEAM1 @ site 1 id Run--7604297429133531458 problem BAI_7-8336969022507436221 lang C/C++-5815564170056165151
200408 190607.361|INFO|Thread-23|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 190607.362|INFO|Thread-23|info|handlePacket start Packet[RUN_JUDGEMENT] #2051 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190607.363|INFO|Thread-23|dumpPacket|Packet RUN_JUDGEMENT (Seq #2051, o#2051 ) handlePacket
200408 190607.365|INFO|Thread-23|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190607.365|INFO|Thread-23|dumpPacket|    To: TEAM1 @ site 1
200408 190607.366|INFO|Thread-23|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord--5447555236293736341
200408 190607.367|INFO|Thread-23|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 257 JUDGED 110 min 6610030ms from TEAM1 @ site 1 id Run--7604297429133531458 problem BAI_7-8336969022507436221 lang C/C++-5815564170056165151
200408 190607.368|INFO|Thread-23|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 190608.336|INFO|Thread-23|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 257 JUDGED 110 min 6610030ms from TEAM1 @ site 1 id Run--7604297429133531458 problem BAI_7-8336969022507436221 lang C/C++-5815564170056165151; runFiles=null
200408 190608.336|INFO|Thread-23|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200408 190608.336|INFO|Thread-23|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #2051 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190616.700|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for BAI 8 C/C++ file: C:\Users\Do Hung Anh\Desktop\CacMonHoc\CauTrucDuLieuVaGiaiThuat\Contest\Contest1\8.cpp
200408 190616.740|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #9 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 190616.741|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #9 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 190616.890|INFO|Thread-25|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #2059 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190616.891|INFO|Thread-25|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2059, o#2059 ) recieveObject
200408 190616.891|INFO|Thread-25|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190616.897|INFO|Thread-25|dumpPacket|    To: TEAM1 @ site 1
200408 190616.898|INFO|Thread-25|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 259 QUEUED_FOR_COMPUTER_JUDGEMENT 110 min 6621873ms from TEAM1 @ site 1 id Run--7465200253546753588 problem BAI_8-6118420161603594818 lang C/C++-5815564170056165151
200408 190616.899|INFO|Thread-25|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #2059 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190616.900|INFO|Thread-25|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2059, o#2059 ) handlePacket
200408 190616.900|INFO|Thread-25|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190616.901|INFO|Thread-25|dumpPacket|    To: TEAM1 @ site 1
200408 190616.905|INFO|Thread-25|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 259 QUEUED_FOR_COMPUTER_JUDGEMENT 110 min 6621873ms from TEAM1 @ site 1 id Run--7465200253546753588 problem BAI_8-6118420161603594818 lang C/C++-5815564170056165151
200408 190617.912|INFO|Thread-25|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #2059 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190619.386|INFO|Thread-26|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #2063 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190619.387|INFO|Thread-26|dumpPacket|Packet RUN_JUDGEMENT (Seq #2063, o#2063 ) recieveObject
200408 190619.387|INFO|Thread-26|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190619.388|INFO|Thread-26|dumpPacket|    To: TEAM1 @ site 1
200408 190619.388|INFO|Thread-26|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord-5812637731903586078
200408 190619.388|INFO|Thread-26|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 259 JUDGED 110 min 6621873ms from TEAM1 @ site 1 id Run--7465200253546753588 problem BAI_8-6118420161603594818 lang C/C++-5815564170056165151
200408 190619.388|INFO|Thread-26|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 190619.389|INFO|Thread-26|info|handlePacket start Packet[RUN_JUDGEMENT] #2063 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190619.390|INFO|Thread-26|dumpPacket|Packet RUN_JUDGEMENT (Seq #2063, o#2063 ) handlePacket
200408 190619.390|INFO|Thread-26|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190619.391|INFO|Thread-26|dumpPacket|    To: TEAM1 @ site 1
200408 190619.391|INFO|Thread-26|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord-5812637731903586078
200408 190619.391|INFO|Thread-26|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 259 JUDGED 110 min 6621873ms from TEAM1 @ site 1 id Run--7465200253546753588 problem BAI_8-6118420161603594818 lang C/C++-5815564170056165151
200408 190619.391|INFO|Thread-26|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 190620.682|INFO|Thread-26|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 259 JUDGED 110 min 6621873ms from TEAM1 @ site 1 id Run--7465200253546753588 problem BAI_8-6118420161603594818 lang C/C++-5815564170056165151; runFiles=null
200408 190620.682|INFO|Thread-26|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200408 190620.683|INFO|Thread-26|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #2063 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190629.022|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for BAI 9 C/C++ file: C:\Users\Do Hung Anh\Desktop\CacMonHoc\CauTrucDuLieuVaGiaiThuat\Contest\Contest1\9.cpp
200408 190629.066|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #10 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 190629.066|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #10 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 190629.228|INFO|Thread-28|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #2078 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190629.229|INFO|Thread-28|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2078, o#2078 ) recieveObject
200408 190629.229|INFO|Thread-28|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190629.230|INFO|Thread-28|dumpPacket|    To: TEAM1 @ site 1
200408 190629.230|INFO|Thread-28|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 262 QUEUED_FOR_COMPUTER_JUDGEMENT 110 min 6634201ms from TEAM1 @ site 1 id Run--7918548780302540221 problem BAI_9--6857350279748832409 lang C/C++-5815564170056165151
200408 190629.231|INFO|Thread-28|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #2078 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190629.231|INFO|Thread-28|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2078, o#2078 ) handlePacket
200408 190629.235|INFO|Thread-28|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190629.236|INFO|Thread-28|dumpPacket|    To: TEAM1 @ site 1
200408 190629.237|INFO|Thread-28|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 262 QUEUED_FOR_COMPUTER_JUDGEMENT 110 min 6634201ms from TEAM1 @ site 1 id Run--7918548780302540221 problem BAI_9--6857350279748832409 lang C/C++-5815564170056165151
200408 190630.424|INFO|Thread-28|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #2078 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190631.085|INFO|Thread-29|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #2088 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190631.085|INFO|Thread-29|dumpPacket|Packet RUN_JUDGEMENT (Seq #2088, o#2088 ) recieveObject
200408 190631.086|INFO|Thread-29|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190631.086|INFO|Thread-29|dumpPacket|    To: TEAM1 @ site 1
200408 190631.087|INFO|Thread-29|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE2 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord-7617283859287597985
200408 190631.087|INFO|Thread-29|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 262 JUDGED 110 min 6634201ms from TEAM1 @ site 1 id Run--7918548780302540221 problem BAI_9--6857350279748832409 lang C/C++-5815564170056165151
200408 190631.087|INFO|Thread-29|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 190631.088|INFO|Thread-29|info|handlePacket start Packet[RUN_JUDGEMENT] #2088 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190631.089|INFO|Thread-29|dumpPacket|Packet RUN_JUDGEMENT (Seq #2088, o#2088 ) handlePacket
200408 190631.090|INFO|Thread-29|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190631.090|INFO|Thread-29|dumpPacket|    To: TEAM1 @ site 1
200408 190631.090|INFO|Thread-29|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE2 @ site 1 judgement Yes-1095825832858291739 id JudgementRecord-7617283859287597985
200408 190631.091|INFO|Thread-29|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 262 JUDGED 110 min 6634201ms from TEAM1 @ site 1 id Run--7918548780302540221 problem BAI_9--6857350279748832409 lang C/C++-5815564170056165151
200408 190631.092|INFO|Thread-29|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200408 190632.214|INFO|Thread-29|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 262 JUDGED 110 min 6634201ms from TEAM1 @ site 1 id Run--7918548780302540221 problem BAI_9--6857350279748832409 lang C/C++-5815564170056165151; runFiles=null
200408 190632.214|INFO|Thread-29|runChanged|Event not for me: sent to null but my ID is TEAM1 @ site 1
200408 190632.214|INFO|Thread-29|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #2088 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190642.600|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for BAI 10 C/C++ file: C:\Users\Do Hung Anh\Desktop\CacMonHoc\CauTrucDuLieuVaGiaiThuat\Contest\Contest1\10.cpp
200408 190642.640|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #11 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 190642.641|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #11 TEAM1 @ site 1 -> SERVER0 @ site 1
200408 190642.763|INFO|Thread-31|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #2096 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190642.763|INFO|Thread-31|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2096, o#2096 ) recieveObject
200408 190642.763|INFO|Thread-31|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190642.764|INFO|Thread-31|dumpPacket|    To: TEAM1 @ site 1
200408 190642.764|INFO|Thread-31|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 265 QUEUED_FOR_COMPUTER_JUDGEMENT 110 min 6647780ms from TEAM1 @ site 1 id Run-3879579062996427677 problem BAI_10-396636035331499784 lang C/C++-5815564170056165151
200408 190642.764|INFO|Thread-31|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #2096 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190642.765|INFO|Thread-31|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2096, o#2096 ) handlePacket
200408 190642.765|INFO|Thread-31|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190642.765|INFO|Thread-31|dumpPacket|    To: TEAM1 @ site 1
200408 190642.766|INFO|Thread-31|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 265 QUEUED_FOR_COMPUTER_JUDGEMENT 110 min 6647780ms from TEAM1 @ site 1 id Run-3879579062996427677 problem BAI_10-396636035331499784 lang C/C++-5815564170056165151
200408 190643.724|INFO|Thread-31|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #2096 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190644.393|INFO|Thread-32|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #2100 SERVER0 @ site 1 -> TEAM1 @ site 1
200408 190644.394|INFO|Thread-32|dumpPacket|Packet RUN_JUDGEMENT (Seq #2100, o#2100 ) recieveObject
200408 190644.394|INFO|Thread-32|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (CNTT1-ACM1 @ 10.99.3.97) (Contest Id: Default-7273615177002489717)
200408 190644.395|INFO|Thread-32|dumpPacket|    To: TEAM1 @ site 1
